CountID,Date,Road,Location,Direction,Days,MidweekADT,WeekendADT,7DayADT,AvgHr,Lat,Long
51667,22-Sep-12,GILLIES STREET SOUTH BOUND,BTWN CARLTON STREET AND AQUATIC CENTRE ENTRANCE,S,7,11386,8879,10670,760,-37.551406475524701,143.81976091708657
51668,22-Sep-12,STURT STREET WEST BOUND,APPROX. 35 METERS EAST OF MUNRO STREET,W,7,9881,8478,9480,645,-37.554265703073455,143.8151151126184
51669,22-Sep-12,STURT STREET EAST BOUND,OPPOSITE MUNRO STREET,E,7,9805,8125,9325,662,-37.553875790830951,143.81484011803616
51670,4/02/2013,MORRISON STREET,Btwn Sturt St and Wendouree Parade at no 4,N+S,8,681,597,660,46,-37.557112143674523,143.82495624306472
51671,4/02/2013,JOESEPH STREET,Btwn Wilson St and Levy St at no 121,N+S,8,1200,886,1121,75,-37.570693577495078,143.87890251762826
51672,4/02/2013,ARMSTRONG STREET NORTH,Btwn Howitt Street and Gregory Street at No 813,N+S,8,663,337,582,42,-37.544349249242259,143.85952161348888
51673,4/02/2013,ARMSTRONG STREET SOUTH,At Phoenix Mall,N,8,1924,1216,1747,130,-37.563039889799164,143.85607091228093
51674,4/02/2013,YORK STREET,Btwn Grant Street and English Street at No 10,E+W,8,2250,1738,2122,142,-37.570307168126256,143.86665024380227
51675,4/02/2013,EUREKA STREET,Btwn Turpie street and Cathie Street,E+W,7,3146,2528,2970,203,-37.568934848492098,143.90176945182748
51676,4/02/2013,EUREKA STREET,Btwn Leonards Road and Blairs Lane,E+W,8,3031,2452,2886,198,-37.573316682399408,143.90824529637331
51677,4/02/2013,VICTORIA STREET,Btwn Beverin Street and Spencer Street,E+W,8,6290,5033,5976,409,-37.598879952018521,143.8390839137426
51678,4/02/2013,BRITTAIN STREET,Btwn McManus Drive and Woolshed Gully Drive,N+S,8,1317,862,1203,81,-37.587859809171228,143.86145846084116
51679,4/02/2013,BRITTAIN STREET,75M East Of Woolshed Gully Drive,E+W,8,1398,880,1268,86,-37.590457170032714,143.8628488630732
51680,4/02/2013,GRANT STREET SEBASTOPOL,Btwn Victoria/Crown St and Morgan Street,N+S,8,2024,1541,1903,128,-37.601911614124994,143.83141871092593
51681,14/04/2013,TINWORTH AVENUE,BTWN Bacchus Road and Highfield Avenue,N+S,8,871,540,747,53,-37.598509569182411,143.86297642507725
51682,19/03/2013,FINCHS ROAD,Btwn Bells Road and Greenhalghs Road,N+S,7,369,307,351,22,-37.584289553656241,143.75172904277815
51683,19/03/2013,FINCHS ROAD,Btwn Greenhalghs Road and Ballarat Carngham Rd,N+S,7,389,328,371,23,-37.570669370197301,143.75425013132713
51684,19/03/2013,GREENHALGHS ROAD,200 meters west of Finchs road,E+W,7,756,534,692,45,-37.577810141320462,143.75059596846611
51685,19/03/2013,GREENHALGHS ROAD,200 meters East Of Finchs Road,E+W,7,926,636,843,56,-37.578326811798817,143.75509848172499
51686,19/03/2013,BELLS ROAD,200 meters west of Finchs Road,E+W,7,668,576,642,42,-37.589865646419973,143.74870722239561
51687,19/03/2013,SAGO HILL ROAD,Btwn Bells Road and Greenhalghs Road,N+S,7,1960,1483,1823,120,-37.577774543512348,143.73468739973313
51688,19/03/2013,GREENHILL ROAD,250 Meters East Of Bell Avenue,E+W,7,257,168,232,15,-37.61760098132455,143.90139582141916
51689,19/03/2013,GREENHILL ROAD,250 Meters West Of Yankee Flat Rd,E+W,7,263,176,238,15,-37.620249595086108,143.90690226574856
51690,19/03/2013,BEVERIN STREET,Btwn Walker Street and Vickers Street @ No 96,N+S,7,1464,993,1329,91,-37.593730046617388,143.83965813141339
51691,19/03/2013,ST MIRREN DRIVE,Btwn Cardross Court and Rampling Way,E+W,7,411,405,409,25,-37.541013618073919,143.88365559758083
51692,19/03/2013,ST MIRREN DRIVE,Btwn Falkirk Road and Nerrina Road,N+S,7,507,471,496,30,-37.541993513025702,143.88448549699743
51693,8/05/2013,HAVELOCK STREET,Btwn Chisholm and Howard Street at no 602,N+S,7,224,213,221,15,-37.548685266711963,143.86464431032374
51694,19/03/2013,TALBOT STREET,Btwn Bell Street and Leith Street,N+S,7,789,578,729,49,-37.577734649252093,143.8397180549137
51695,17/07/2013,WINDSOR AVENUE,Betwn Lansell Crt and Cleveland Crt @ No 11-13,N+S,8,531,322,479,34,-37.550776137539415,143.79855054706186
51696,17/07/2013,SEYMORE STREET,Betwn Doveton Crescent and Armstrong Street Nth,E+W,8,1147,721,1041,77,-37.557170905296033,143.85582407139992
51697,17/07/2013,SEYMORE STREET,Betwn Armstrong St Nth and Lydiard Street Nth,E+W,8,2508,1536,2265,164,-37.557230571384494,143.85670919262941
51698,17/07/2013,RECREATION ROAD,500 Metres West Of Boundary Rd Mount Clear,E+W,8,261,195,244,17,-37.608603662228418,143.89021814075267
51699,8/05/2013,SPRING ROAD,Btwn Janson Rd and Hillview Rd at Power Pole no 56,N+S,7,1428,1313,1395,98,-37.540638180862331,143.9132434298067
51700,17/07/2013,BRACHES LANE,Btwn Alfred St Sth and St Leger Close Mid Block,W,8,154,90,138,10,-37.561314286053118,143.82745809649515
51701,17/07/2013,CHARLESWORTH STREET,Btwn Stawell St Sth and Rodier St,E+W,8,198,176,193,13,-37.564649968133793,143.8828579653613
51702,17/07/2013,RODIER STREET,Btwn Eureka Street and Charlesworth St,N+S,8,486,395,463,31,-37.566497689831962,143.88172933002338
51703,17/07/2013,STAWELL STREET SOUTH,Btwn Charlesworth St and Eureka Street @ Pool,N+S,8,2348,1921,2241,151,-37.565593754263261,143.8847960741474
51704,17/07/2013,EUREKA STREET,Btwn Stawell St South and Rodier St @ No 520,E+W,8,5833,4527,5506,383,-37.567587738524054,143.88358255791164
51705,17/07/2013,STAWELL STREET SOUTH,Btwn Charlesworth St and Eureka St @ No 121,N+S,8,2373,1944,2266,154,-37.566700335292524,143.88523497930194
51745,14/09/2013,NORMLYTTLE PARADE,Btwn Namron Ct and Howe St @ No 6 Miners rest,E+W,9,671,645,659,43,-37.50364702436891,143.80472902999765
51746,14/09/2013,RODIER STREET,Btwn Speciman Vale Creek and Trevor Street @ No 4,N+S,9,464,360,417,28,-37.560776010784814,143.88283307654086
51747,14/09/2013,ADDINGTON ROAD,100 m West Of Eastern Peak Rd,E+W,9,52,61,56,3,-37.386793469550717,143.70225323833407
51748,14/09/2013,ADDINGTON ROAD,100 M East of Eastern Peak Road,E+W,9,69,87,77,5,-37.387764023269263,143.7102385553429
51749,14/09/2013,MAIR STREET,Btwn Talbot St and Ripon St @ No 1203,E+W,9,7693,4760,6389,466,-37.55796894437696,143.84292868977212
51750,14/09/2013,SCHWARZ ROAD,200 M South Of Grays Road Bald Hills,N+S,9,27,40,33,2,-37.438176634828451,143.84567605609894
51751,14/09/2013,SCHWARZ ROAD,Btwn Grays Rd and Gillies Rd Bald Hills,E+W,9,21,26,23,1,-37.434436081842328,143.84422352429843
51752,3/11/2013,CAMBRIDGE STREET,Btwn Dowling St and Grandview Grove @ No 15,E+W,8,231,213,224,14,-37.529989966631121,143.84033811272502
51753,3/11/2013,CAMBRIDGE STREET,Btwn Yale St and Harvard St @ Midblock,E+W,8,215,233,222,15,-37.529688883343951,143.83787147079957
51754,3/11/2013,SHAFTESBURY AVENUE,Btwn Adelphi Close and The Ridge @ Mid Block,N+S,8,427,350,398,26,-37.579779168308725,143.80624868881819
51755,3/11/2013,NORMAN STREET,Btwn Moola Street and Doodts Road @ No 20,E+W,8,1336,1112,1252,85,-37.538759609844014,143.87854458195264
51756,3/11/2013,NORMAN STREET,Btwn Mathoura Place and Moola St @ Midblock,E+W,8,1549,1279,1448,100,-37.53863304424322,143.87745341348696
51757,1/12/2013,HOPETOUN STREET,Btwn Princes St and King St @ No 8,E+W,7,418,279,378,25,-37.56251174925562,143.87188639550499
51758,1/12/2013,KENT STREET,Btwn Alfred St and Verdon St @ No 16,E+W,7,556,478,534,34,-37.583830712808833,143.83577175968486
51759,1/12/2013,KENT STREET,Btwn Verdon St and Clarkson St @ No 5,E+W,7,464,432,455,28,-37.583780649581726,143.83785321210547
51760,1/12/2013,VERDON STREET,Btwn Kent St and Hertford St @ No 22,N+S,7,883,703,832,57,-37.584650828894745,143.83688987448841
51761,8/03/2014,KOWREE CRESCENT,Btwn Kara Crt and Weeah Crt @ No 19,N+S,10,160,128,147,9,-37.583428815001795,143.82961969238448
51762,8/03/2014,IONA DRIVE,Btwn Tyar Crt and Moira Crt @ No 32,N+S,10,225,178,206,13,-37.583021335144196,143.82820027004001
51763,8/03/2014,LOWAN STREET,Btwn Iona Drive and Kowree Cres @ No 8,E+W,10,276,203,247,16,-37.585145982102368,143.8286543678891
51764,8/03/2014,DOVETON STREET NORTH,Btwn Little Clyde St and Clarendon St @ No 409,N+S,10,6593,4735,5850,413,-37.553419597360978,143.85631460433089
51765,8/03/2014,GEELONG ROAD SERVICE ROAD,South Of Glenvale Street @ No 1108,N+S,10,170,67,129,9,-37.597000692520531,143.86759558532529
51766,22/07/2014,LOCH AVENUE,Btwn Webster St and Mill St at No 9,N+S,7,548,444,518,38,-37.555760019439163,143.85082409757089
51767,22/07/2014,LOCH AVENUE,Btwn Mill St and Creswick Rd at No 39,N+S,7,548,409,508,37,-37.553288701756131,143.85129577548176
51768,30/07/2014,GIFFARD STREET,Btwn Albert St and Dundas St at No 20,N+S,10,258,157,238,16,-37.477878917609807,143.79167814912381
51769,30/07/2014,FINCHS ROAD,Btwn Bells Rd and Greenhalghs Rd,N+S,10,385,345,377,26,-37.584597771063713,143.75164981352947
51770,30/07/2014,LAWRIE DRIVE,Btwn Jack Crt and Dorset Dr at No 27,N+S,10,2445,2116,2379,162,-37.557357281010169,143.80258859928003
51771,11/05/2014,BREWERY TAP ROAD,200 Meters South Of Gracefield Rd,N+S,8,592,569,583,42,-37.556139760298507,143.9283911505951
51772,11/05/2014,GEAR AVENUE,200 meters west of University Drive,E+W,8,3602,1217,2708,203,-37.628904509687338,143.88763995591555
51773,11/05/2014,GEAR AVENUE,100 Meters East Of Fisken Rd,E+W,8,2783,1151,2171,160,-37.630574794866213,143.90364529732375
51774,11/05/2014,MOSS AVE,30 Meters West Of Bergs Lane,E+W,8,1316,568,1035,77,-37.635297237638639,143.87345273876898
51775,11/05/2014,GREENHILL ROAD,Between Oakbank St and Timbertop Drive,E+W,8,762,595,699,47,-37.617126958115769,143.88840740608737
51776,20/05/2014,DYSON DRIVE,500 Meters North Of Ballarat Carngham Rd,N+S,7,3721,2977,3508,246,-37.562366817319457,143.78357864284956
51777,20/05/2014,DYSON DRIVE,North Of Cuthberts Road @ No 45,N+S,7,5808,5590,5745,401,-37.549398383642313,143.7859479266161
51778,14/07/2014,GREGORY ST,150 Meters West Of Gillies St,E+W,7,433,183,362,24,-37.540529549428442,143.82017698903616
51779,28/05/2014,CUTHBERTS ROAD,East Of Dyson Dv,E+W,7,3611,3255,3509,247,-37.552311537694457,143.7877428165643
51780,20/05/2014,CUTHBERTS ROAD,West of Learmonth St @ No 22,E+W,7,9568,7720,9040,631,-37.554961685660722,143.81048951106303
51781,20/05/2014,RING ROAD,500 Meters Nth Of Sturt St,N+S,7,12220,6869,10691,751,-37.542020222760776,143.79958093398599
51782,20/05/2014,RING ROAD,300 Meters West Of Learmonth Rd,E+W,7,11433,6793,10107,708,-37.526528142838487,143.80651389471473
51783,20/05/2014,RING ROAD,275 Meters East of Learmonth Rd,E+W,7,5114,2549,4381,296,-37.523395408264079,143.81206450051545
51784,20/05/2014,RING ROAD,500 Meters West of Gillies St,E+W,7,4838,2480,4164,284,-37.519401795755037,143.82007107248106
51785,20/05/2014,BLIND CREEK ROAD,2.35 Klm West of Ring Rd,E+W,7,786,726,769,51,-37.528464984532647,143.77797267650175
51786,20/05/2014,GILLIES ROAD,300 Meters Nth of Simms Rd,N+S,7,4014,3076,3746,267,-37.500990973687429,143.82955698929013
51787,28/05/2014,GREVILLEA ROAD,West Of Gillies St at No 1226,E+W,7,2776,2049,2568,175,-37.526374996557294,143.82125019005557
51788,20/05/2014,GREVILLEA RD,East Of Learmonth Rd,E+W,7,2474,1607,2226,149,-37.529098408814228,143.81474527949308
51789,28/05/2014,NORMAN STREET,Btwn Learmonth Rd and Gillies St at No 1222,E+W,7,4486,3125,4097,299,-37.532232236610376,143.82048659697702
51790,18/06/2014,GREGORY STREET,150 Meters East Of Gillies Street,E+W,8,1812,1320,1689,126,-37.541129927736165,143.82370762278194
51791,18/06/2014,FOREST STREET,Btwn Wendouree Pde and Howitt St,N+S,8,8341,5492,7629,574,-37.541713031206385,143.83096068968365
51792,19/06/2014,FOREST STREET,Btwn Howitt St and Norman St,N+S,7,6946,5144,6431,471,-37.535005498037947,143.83223445965154
51793,14/07/2014,FOREST STREET,Btwn Norman St and Grevillea Rd,N+S,7,4783,3481,4411,315,-37.531882017625065,143.83322508887619
51794,14/07/2014,FOREST STREET,Btwn Grevillea Rd and Giot Dve,N+S,7,2448,1540,2188,159,-37.523170645163674,143.82524750801841
51795,14/07/2014,DOWLING STREET,North Of Howitt Street at No 219,N+S,7,5772,3727,5187,368,-37.539026288143916,143.84039823063787
51796,14/07/2014,DOWLING STREET,100 Meters North Of Traminer Crt,N+S,7,2339,1065,1975,143,-37.523598052630426,143.84272028881804
51797,14/07/2014,CORONET STREET,150 Meters West Of Creswick Rd,E+W,7,5936,3319,5188,368,-37.527486690922117,143.84662422089374
51798,14/07/2014,DOVETON STREET NTH,South Of Heinz Lane,N+S,7,6843,5172,6365,458,-37.530187524429522,143.86088125381025
51799,14/07/2014,NORMAN STREET,450 Meters East Of Creswick Rd,E+W,7,8220,6104,7615,552,-37.535899958523785,143.85457074802028
51800,14/07/2014,NORMAN STREET,West Of Doodts Rd,E+W,7,1248,1075,1198,84,-37.5388107647588,143.87903312258359
51801,14/07/2014,HOWITT STREET,East Of Creswick Road,E+W,7,8759,6611,8145,577,-37.542856163310624,143.85345557846529
51802,22/07/2014,DOVETON STREET NORTH,Btwn Creswick and Macarthur St,N+S,7,7008,5062,6452,463,-37.553242078812893,143.86289482791057
51803,14/07/2014,LYDIARD STREET,Btwn Seymour St and Macarthur St,N+S,7,9290,7004,8637,608,-37.552875875911887,143.85941755594325
51804,14/07/2014,PEEL STREET,Btwn Scott Pde and Chisholm St,N+S,7,4851,3885,4575,326,-37.553629328624602,143.86550145839203
51805,14/07/2014,HUMFFRAY STREET,2M South Of Pole at Cnr Humffray St & Corbett St,N+S,7,8031,6551,7608,527,-37.560067137171622,143.86681217302285
51806,22/07/2014,HUMFFRAY STREET,Btwn Queen St and Stawell St at pole at No 213,E+W,7,5865,5091,5644,394,-37.55618211187241,143.87723449285036
51807,22/07/2014,HUMFFRAY STREET,Btwn Stawell St and Water st at Pole at No 349A,E+W,7,5114,4575,4960,353,-37.55318756462718,143.89173055401213
51808,22/07/2014,CHISHOLM STREET,Btwn Sim St and Lofven St,E+W,7,5622,4735,5368,381,-37.550823376235392,143.87897491391794
51809,22/07/2014,SCOTT PDE,50 Meters west of Haines St,E+W,7,3276,2491,3052,216,-37.55711049291866,143.88607593949521
51810,11/05/2014,FUSSELL STREET,Between Charlesworth St and Fortune St,N+S,8,4434,3250,3990,285,-37.561127113181755,143.89204896449581
51811,14/07/2014,QUEEN STREET,Btwn Eureka St and Victoria St,N+S,7,2404,1937,2270,159,-37.562780885535169,143.87785067926046
51812,22/07/2014,QUEEN STREET,Btwn Victoria St and Scott Pde,N+S,7,3510,2744,3291,233,-37.558885445930024,143.87648962539285
51813,14/07/2014,EUREKA STREET,East Of Main Road,E+W,7,6392,5224,6058,418,-37.566768709339307,143.86950298000198
51814,11/05/2014,EUREKA STREET,Between Stawell St and Fussell St at no 715,E+W,8,3969,3080,3635,259,-37.566143229088105,143.89069223839385
51815,11/05/2014,NAVIGATORS ROAD,250 Meters West Of Blair St,E+W,8,3225,2389,2911,210,-37.552450128309225,143.90377797879626
51816,10/06/2014,WENDOUREE PARADE,Btwn Mair Street to Alfred St @ No 113,E+W,7,4961,3272,4478,338,-37.556590824559102,143.83504393147069
51817,14/07/2014,WENDOUREE PARADE,Btwn Windmill Dr and Zoo Dr,N+S,7,3098,2524,2934,224,-37.549141891026274,143.82214271950096
51818,18/06/2014,WENDOUREE PARADE,Btwn Forest St and Dowling St @ No 412,E+W,8,6315,4323,5817,441,-37.544019243639227,143.8381094867072
51819,18/06/2014,WENDOUREE PARADE,Btwn Macarthur St and Webster St at No 120,N+S,8,8934,6175,8244,613,-37.550562427562113,143.84515960368103
51820,19/06/2014,WEBSTER STREET,Btwn Wendouree Pde and Drummond St @ No 118/116,E+W,7,2865,1521,2481,191,-37.556220601753523,143.8463029972406
51821,18/06/2014,WEBSTER STREET,Btwn Drummond St Nth and Creswick Rd @ No 32,E+W,8,4309,2358,3821,287,-37.556823106132157,143.85120418386404
51822,10/06/2014,MAIR STREET,Btwn Ripon St and Drummond St @ No 1203,E+W,7,7911,4478,6930,510,-37.557960759447631,143.84289442264372
51823,10/06/2014,MAIR STREET,Btwn Drummond and Little Raglan Street,E+W,7,9648,5771,8540,631,-37.5586768597828,143.84906772533193
51824,10/06/2014,RIPON STREET,Btwn Mair St and Sturt St @ No 17,N+S,7,4608,2523,4012,302,-37.558512871618795,143.84167035692252
51825,10/06/2014,PLEASANT STREET,North Of Sturt Street,N+S,7,9042,5970,8164,591,-37.558491205272567,143.83920205208406
51826,10/06/2014,PLEASANT STREET,Btwn Sturt St and Dana St @ No 14,N+S,7,9689,6786,8859,635,-37.561332952759713,143.83868742073477
51827,10/06/2014,EYRE STREET,Btwn Russell St and Pleasant St at no 1121,E+W,7,6777,4305,6071,442,-37.563701993845761,143.83534756781214
51828,10/06/2014,EYRE STREET,Btwn Pleasant Street and Drummond St @ No 907,E+W,7,7364,4485,6541,476,-37.564381359668303,143.84119162202506
51829,10/06/2014,EYRE STREET,Btwn Drummond St and Doveton St Sth @ 310,E+W,7,8279,5173,7391,530,-37.565440899381208,143.85031034557568
51830,10/06/2014,DANA STREET,Btwn Ripon St Sth and Drummond St @ No 1008,E+W,7,6567,3901,5805,429,-37.562667973893603,143.84461285945792
51831,10/06/2014,DANA STREET,Btwn Drummond St and Doveton St Sth @ No 704,E+W,7,8113,4893,7193,533,-37.563190613916625,143.84909259868422
51832,14/07/2014,EASTWOOD STREET,BTWN Grenville St and Peel St,E+W,7,11543,8275,10609,758,-37.56473789918271,143.86222574767731
51833,22/07/2014,LITTLE BRIDGE STREET,30 Meters East Of Grenville St,E,7,5598,5142,5467,376,-37.562993251325913,143.86097041284023
51834,30/07/2014,CURTIS STREET,Btwn Grenville St and Peel St,E,7,4774,4395,4665,318,-37.561774823467161,143.8617953576564
51835,22/07/2014,VICTORIA STREET,Btwn Humffray st and Princes St,E+W,7,8200,7709,8060,567,-37.562231251406168,143.86823083244425
51836,28/05/2014,SEBASTOPOL SMYTHESDALE ROAD,150 meters West Of Joses Lane,E+W,7,2919,2539,2810,198,-37.607935071330466,143.8161868501696
51837,28/05/2014,BELLS ROAD,1.8 klm west of Cherry Flat Rd,E+W,7,1118,992,1082,74,-37.601514162757766,143.78529818803349
51838,20/05/2014,CHERRY FLAT ROAD,200 Meters South Of Glenelg Hwy,N+S,7,2993,2042,2721,189,-37.591999477253751,143.80617562709961
51839,28/05/2014,TAIT STREET,350 Meters North Of Sebastopol - Smythesdale Rd,N+S,7,2963,2224,2752,193,-37.600470707913225,143.82349309319264
51840,30/07/2014,GREENHALGHS ROAD,900 Meters West Of Wiltshire Lane,E+W,7,2295,1831,2162,153,-37.583304999569677,143.79741365049543
51841,20/05/2014,WHITELAW AVE,300 Meters East Of Wiltshire Lane,E+W,7,5237,2599,4483,320,-37.578842691937879,143.81189710238189
51842,28/05/2014,RUBICON STREET,200 Meters East Of Sutton St,E+W,7,7954,5260,7184,503,-37.580976601061202,143.82967399486228
51843,10/06/2014,RUBICON STREET,West Of Albert St,E+W,6,8371,6196,7646,530,-37.582111457059057,143.83944285727964
51844,10/06/2014,ALFRED STREET,150 Meters South Of Rubicon Street,N+S,6,5146,3770,4687,332,-37.582971856329635,143.83476542422386
51845,10/06/2014,PLEASANT STREET SOUTH,50 Meters South Of Warwick Street,N+S,7,9133,6616,8414,598,-37.577767966768434,143.83571145537215
51846,10/06/2014,PLEASANT STREET SOUTH,40 Meters North Of Winter Street,N+S,7,11524,7351,10331,749,-37.57068121831874,143.83701608977208
51847,22/07/2014,BARKLY STREET,Btwn Cobden St and Grant St,N+S,7,7882,6746,7557,521,-37.572911374898737,143.85884818878642
51848,11/05/2014,ALKERA ROAD,350 Meters South Of White Swan Rd,N+S,8,340,371,352,24,-37.528553355895156,143.88875328835385
51849,11/05/2014,WHITE SWAN ROAD,650 meters East Of Swinglers Rd,E+W,8,752,687,727,51,-37.526431976555529,143.87932625723514
51850,11/05/2014,SWINGLERS ROAD,200 Meters North Of White Swan Rd,N+S,8,1198,1001,1124,81,-37.524927989998517,143.87263866877706
51851,20/05/2014,MILLERS ROAD,450 Meters West of Slatey Creek Rd,E+W,7,527,471,511,35,-37.513833604021833,143.85900074151741
51852,11/05/2014,MILLERS ROAD,650 Meters East Of Slatey Creek Rd,E+W,8,253,193,231,16,-37.514433400727462,143.87141025970325
51853,11/05/2014,SLATEY CREEK ROAD,400 meters North Of Millers Road,N+S,8,328,314,323,22,-37.509990029387346,143.86478114475065
51854,10/06/2014,SUTTON STREET,700 meters South Of Latrobe Street,N+S,7,12677,8876,11591,823,-37.578330147043452,143.82768302473093
51855,18/06/2014,SUTTON STREET,150 Meters south of Rubicon Street,N+S,8,11959,8167,11011,779,-37.582097710270531,143.82688587725434
51856,10/06/2014,WINTER STREET,100 Meters East Of Valentine Street,E+W,7,792,522,715,54,-37.569757939603626,143.82480023028887
51857,20/05/2014,LEARMONTH STREET,700 Meters South Of Sturt Street,N+S,7,11845,7094,10487,738,-37.559712316815101,143.81229801906301
51858,10/06/2014,LEITH STREET,50 Meters East Of Campbells Cr,E+W,7,10635,8448,10010,689,-37.580697091220692,143.8450388206285
51859,14/07/2014,GRENVILLE STREET,100 Meters North Of Dana Street,N+S,7,4734,3392,4351,325,-37.56360956974676,143.86045066787545
51860,22/07/2014,GRENVILLE STREET,30 Meters North Of Little Bridge St,N+S,7,8585,7922,8396,579,-37.562722955813641,143.86059784999475
51861,22/07/2014,GRENVILLE STREET NTH,40 Meters North Of Sturt St,N,7,6061,5658,5946,406,-37.561890629819985,143.86073578760448
51862,30/07/2014,GRENVILLE STREET,20 Meters South Of Mair St,N+S,7,4261,3940,4169,307,-37.560397844069271,143.86098427575121
51863,22/07/2014,TINWORTH AVE,50 Meters Nth of Highfield Ave.,N+S,7,782,517,706,49,-37.597235858937211,143.86310877412234
51864,22/07/2014,STURT STREET,50 meters west of Grenville St,W,7,7229,6709,7081,481,-37.562346824764468,143.86013068637013
51865,22/07/2014,STURT STREET,50 Meters West of Grenville St,E,7,7326,6847,7189,483,-37.562111667870511,143.86016696608974
51866,20/05/2014,ALFREDTON DRIVE,Btwn Corriedale Crt and Leicester Crt,N+S,7,1275,1165,1244,86,-37.555580789221779,143.79581021279409
51867,20/05/2014,ALFREDTON DRIVE,Btwn Drysdale crt and Copeworth Crt,E+W,7,402,377,395,27,-37.560668069958311,143.7990113442406
51868,20/05/2014,LAWRIE DRIVE,Btwn Wensleydale Drive and Jack Crt,N+S,7,2390,2096,2306,159,-37.557275718798586,143.80260817937872
51869,28/05/2014,MILES STREET,Btwn Cobden St and Grant st,E+W,7,1298,959,1201,84,-37.609932381854534,143.82573124617798
51870,28/05/2014,MORGAN STREET,Btwn Crown St and Grant St,E+W,7,1259,907,1158,80,-37.604159811713934,143.82709829769976
51871,28/05/2014,VICTORIA STREET,Btwn Albion St and Edwards St,E+W,7,5306,3941,4916,346,-37.598667779673157,143.83516877794136
51872,28/05/2014,WALKER STREET,Btwn Kossuth St and Grant St,E+W,7,1080,912,1032,69,-37.595335019189342,143.82986700142934
51873,28/05/2014,BIRDWOOD AVENUE,Btwn Robilliard Way and Grant st,E+W,7,1540,1156,1430,100,-37.597692587572205,143.83000165787209
51874,28/05/2014,VICKERS STREET,Btwn Kossuth St and Grant St,E+W,7,1423,1087,1327,91,-37.59285734051182,143.82910498844717
51875,11/05/2014,SPRINGS ROAD,Between Daylesford Rd and Hillview Rd,N+S,8,2189,1750,2024,145,-37.547442574275344,143.91099610507183
51876,11/05/2014,SPRINGS ROAD,Between Hillview Rd and Janson Rd,N+S,8,1567,1306,1469,105,-37.543283418560627,143.91230535319298
51877,11/05/2014,YANKEE FLAT ROAD,Between Greenhill Rd and McCarthys Rd,N+S,8,1567,1306,1469,105,-37.614737174695669,143.9101082650773
51878,30/07/2014,AUBREYS ROAD,At No 159 approx.1000 Meters from Magpie Rd,E+W,10,126,132,127,8,-37.62484856674223,143.85029067817527
51879,30/07/2014,WARRENHEIP ROAD,Btwn Arthur Parry Rd and Tennis Court Rd at No100,E+W,10,2562,1983,2446,174,-37.574465798252348,143.92626769037528
51880,30/07/2014,SPRINGS ROAD,Btwn Coorabin Drv and Longs Hill Rd at No 116,N+S,10,693,707,696,49,-37.531834854768803,143.9194404615703
51881,30/07/2014,ARTHUR STREET,Btwn Learmonth St and Vale St at No 7,E+W,10,1890,1466,1805,136,-37.556735134460723,143.81509489806942
51882,30/07/2014,DANA STREET,Btwn Doveton St and Dawson St Mid Block,E+W,10,8705,5700,8104,595,-37.56371417534163,143.85352715368319
51883,10/08/2014,SPENCER STREET,Btwn Walker St and Birdwood Ave Mid Block,N+S,7,313,203,281,19,-37.59641187815479,143.83792555999119
51884,23/08/2014,HITCHCOCK ROAD,200 Meters East Of Moss Avenue,E+W,7,50,48,50,2,-37.641486680972619,143.86422971103323
51885,23/08/2014,HILLVIEW ROAD,At No 76 Hillview Road,E+W,7,373,276,345,24,-37.544433467171444,143.91936629430742
51886,23/08/2014,HERMITAGE AVENUE,Btwn Olive Gr and Pages Ct,N+S,7,564,456,533,38,-37.596873821559882,143.87021799157509
51887,7/09/2014,HOCKING AVENUE,Btwn Sailors Gully Blvd and Valley Dv,E+W,10,728,617,694,49,-37.593015121465136,143.87141720571321
51888,13/09/2014,POWELLS ROAD,100 Meters North Of Railway Crossing,N+S,7,12,14,13,,-37.497915808324883,143.72744998394504
51889,13/09/2014,POWELLS ROAD,100 Meters South Of Railway Crossing,N+S,7,9,10,9,,-37.499861206280443,143.72710232095704
51890,13/09/2014,CARPENTER ROAD,100 Meters North Of Railway Crossing,N+S,7,47,57,49,3,-37.481236837959507,143.69288719268471
51891,13/09/2014,CARPENTER ROAD,100 Meters South Of Railway Crossing,N+S,7,45,58,49,3,-37.483037596104893,143.69255609998984
51892,13/09/2014,DRAFFINS ROAD,100 Meters North Of Railway Crossing,N+S,7,36,37,36,2,-37.506488657313263,143.74479660186896
51893,13/09/2014,DRAFFINS ROAD,100 Meters South Of Railway Crossing,N+S,7,35,30,33,2,-37.508262499613039,143.74446570278616
51894,13/09/2014,COCKPIT LAGOON ROAD,50 Meters North Of Railway Crossing,N+S,7,21,33,24,1,-37.469075399659403,143.63844361973707
51895,13/09/2014,COCKPIT LAGOON ROAD,50 Meters South Of Railway Crossing,N+S,7,22,35,25,1,-37.469962852906335,143.6382487170815
51896,6/10/2014,MIDAS ROAD,South Of Racecourse Entrance Road,N+S,7,726,363,622,43,-37.468481695523487,143.80796963163959
51897,6/10/2014,MIDAS ROAD,South Of Mount Pisgah Road,N+S,7,102,106,103,6,-37.460804549045875,143.80947963857412
51898,6/10/2014,MIDAS ROAD,North Of Mount Pisgah Road,N+S,7,69,66,68,4,-37.459346488761149,143.80978676670037
51899,6/10/2014,MOUNT PISGAH ROAD,East Of Midas Road,N+S,7,48,54,49,2,-37.459413801652524,143.81112313585714
